index,y
2023-01-01_F7I,144.40586276660557
2023-01-01_OYD,41.184143281505555
2023-01-01_P3G,1976.175019096618
2023-01-01_B3D,4342.348512256976
2023-01-01_B61,6123.073871811562
2023-01-01_8E0,333.5359453593258
2023-01-01_7NG,376.66677169009904
2023-01-01_222,1328.9959524056194
2023-01-01_1TE,205.4472133883458
2023-01-01_CYD,580.7030241011937
2023-01-01_GN3,881.4378959526457
2023-01-01_11W,540.8660041778297
2023-01-01_4SH,2256.092095524242
2023-01-01_3NS,108.41902406366466
2023-01-01_W80,19.96884791563547
2023-01-01_OTS,219.84957752321972
2023-01-01_25G,779.2326331110177
2023-01-01_XUL,98.91087662676699
2023-01-01_Z5T,69.85873327538995
2023-01-01_56P,519.2213101243001
2023-01-01_WIX,1548.305814576315
2023-01-01_TPX,48.78689379687585
2023-01-01_F30,574.2790993241373
2023-01-01_OUG,194.1045621246009
2023-01-01_APN,55.214175325525915
2023-01-01_WRR,212.95256238124622
2023-01-01_K5Q,197.06864156326665
2023-01-01_D68,505.5738190038469
2023-01-01_2P1,2341.736414594859
2023-01-01_B65,1310.5107877401595
2023-01-01_EFN,76.03384049120493
2023-01-01_ROF,29.992569934738825
2023-01-01_1EJ,1977.0713978795782
2023-01-01_H1M,4990.774955502533
2023-01-01_B9M,38.80751451435175
2023-01-01_1I8,72.6048573763199
2023-01-01_JP8,4400.197816604708
2023-01-01_2PZ,5135.869383508958
2023-01-01_KQC,5023.430205876512
2023-01-01_Z4A,26.354775818411344
2023-01-01_CRS,181.97823326388442
2023-01-01_5ZC,3078.7986465274093
2023-01-01_5MR,55.26210044992553
2023-01-01_18L,6282.65696741808
2023-01-01_VAU,2724.473553605154
2023-01-01_1TQ,39.36950653114636
2023-01-01_745,4095.9363070573686
2023-01-01_FBN,1241.2537806743162
2023-01-01_K71,222.82528171315533
2023-01-01_WGP,784.8858849229664
2023-01-01_Z1H,1487.6348041517972
2023-01-01_KDO,1428.8057438683245
2023-01-01_YDH,251.31995168658693
2023-01-01_5KJ,3510.3471604015435
2023-01-01_EMR,475.8905697613027
2023-01-01_003,141.80286068703475
2023-01-01_SYW,867.5888015018171
2023-01-01_BRP,9659.065539814652
2023-01-01_YLE,205.92128766128778
2023-01-01_J4R,888.8609727101218
2023-01-01_KN2,60.73936414852537
2023-01-01_Y5A,4258.657698007929
2023-01-01_856,903.0578888355055
2023-01-01_FKG,113.14956434696381
2023-01-01_VA1,377.215613065725
2023-01-01_1EX,791.7976350422095
2023-01-01_SAD,376.6737140570804
2023-01-01_182,179.01704730445
2023-01-01_0Y9,190.11235079267104
2023-01-01_B45,1287.9436207095152
2023-01-01_DMX,211.3837721558207
2023-01-01_A8Q,1322.1966730727777
2023-01-01_BHE,123.21267808724207
2023-01-01_45E,78.48756050484243
2023-01-01_W7F,1859.216683145878
2023-01-01_XKD,2024.4758651338893
2023-01-01_TVC,5080.266501014447
2023-01-01_FSR,479.67093896286895
2023-01-01_ZXY,1262.5836654884533
2023-01-01_3XF,2034.8588082161864
2023-01-01_VEF,57.11935918789867
2023-01-01_47F,184.55741025641208
2023-01-01_495,128.8631142184525
2023-01-01_HID,1815.5517342153814
2023-01-01_43B,111.08252062583664
2023-01-01_EHY,1086.932473791372
2023-01-01_VTD,526.9495227229182
2023-01-01_KA0,264.0175977523367
2023-01-01_MDL,342.31204558401674
2023-01-01_C4L,158.70449929322564
2023-01-01_WDG,680.6994284760531
2023-01-01_TXU,2301.8493102106095
2023-01-01_R2F,450.4661171362294
2023-01-01_GTH,450.4738370159898
2023-01-01_8PU,869.3998661702271
2023-01-01_AOH,532.5683803160925
2023-01-01_RM4,197.1670074112254
2023-01-01_PBR,5161.885337179618
2023-01-01_NWM,184.41680567358136
2023-01-01_TGR,132.99258595704663
2023-01-01_969,235.80678641447133
2023-01-01_6A9,87.06250135252506
2023-01-01_H5M,847.8836590520899
2023-01-01_9IN,2631.188200691711
2023-01-01_Q70,2974.274548893247
2023-01-01_VVQ,2893.394687804274
2023-01-01_B8A,16.98271959021897
2023-01-01_V6N,177.6816262157697
2023-01-01_0YY,39.23787510659459
2023-01-01_XN6,120.24724058042342
2023-01-01_PQF,564.20861883821
2023-01-01_193,14.864251130194562
2023-01-01_LHY,54.12671570179452
2023-01-01_WQO,46.711014935079874
2023-01-01_WQR,102.72818016966534
2023-01-01_NEB,22.634511865646143
2023-01-01_0WC,10.5656051880495
2023-01-01_7EJ,142.51496803673461
2023-01-01_YX9,46.373505678661566
2023-01-01_1VL,25.424092652362248
2023-01-01_AOW,90.91723821930772
2023-01-01_1EB,229.4661867481028
2023-01-01_Q5M,84.79316398744513
2023-01-01_BI7,99.30720298687058
2023-01-01_V5L,23.2381124173102
2023-01-01_0CM,14.97456448779457
2023-01-01_UCE,101.14238529934424
2023-01-01_6VM,79.01818427979379
2023-01-01_BC6,1417.0742719604618
2023-01-01_KAX,29.332717918528573
2023-01-01_DRI,54.458190783458754
2023-01-01_IAM,2055.5407089610408
2023-01-01_1AA,119.5262123301595
2023-01-01_A1R,514.4090998129033
2023-01-01_9P6,251.73578173197967
2023-01-01_W68,813.8925682260708
2023-01-01_I6E,37.25281660103748
2023-01-01_AGN,1127.8537036819198
2023-01-01_JFA,1809.4782034350367
2023-01-01_9MC,95.18651081507505
2023-01-01_NXN,354.4198784821022
2023-01-01_B34,32.514220361575006
2023-01-01_0GU,41.41697085824447
2023-01-01_XM1,3851.826046622218
2023-01-01_BUH,1967.4236814249196
2023-01-01_Y1C,5227.7243005002765
2023-01-01_294,3827.4247862830493
2023-01-01_ZIK,6562.374602106396
2023-01-01_HZ1,58.42924455796764
2023-01-01_N6O,26.791876170490017
2023-01-01_K6N,6826.034498822084
2023-01-01_QTM,4902.819653193303
2023-01-01_G1F,1082.0218894833704
2023-01-01_SSM,1975.0176806367024
2023-01-01_OWM,42.396989822897176
2023-01-01_H2M,20.384419951153664
2023-01-01_SZ5,425.03135474013067
2023-01-01_700,1686.9509188855027
2023-01-01_6HE,485.501563134764
2023-01-01_TMT,4102.249588138008
2023-01-01_VZD,95.56896812239177
2023-01-01_T2H,252.3431765360265
2023-01-01_19G,1074.1523982178965
2023-01-01_12Q,222.20303362506934
2023-01-01_APM,11.04578080469216
2023-01-01_DF2,44.73692451138746
2023-01-01_BZL,10.596201937823293
2023-01-01_EVR,113.17889880418063
2023-01-01_VS0,208.64148938637985
2023-01-01_MBC,610.341140313518
2023-01-01_EOE,58.07167501075356
2023-01-01_I8D,837.3037851220206
2023-01-01_X3T,704.3605858742072
2023-01-01_L6F,948.6891840398384
2023-01-01_TFW,481.6932715169705
2023-01-01_WVV,423.3773342950032
2023-01-01_23N,523.3807402940345
2023-01-01_4WI,7288.270570927822
2023-01-01_KO0,2521.647007878138
2023-01-01_0S9,656.9836244930958
2023-01-01_09U,170.492293691893
2023-01-01_OM7,860.0404335464027
2023-01-01_I9U,813.1525600109584
2023-01-01_RDK,506.44418197795994
2023-01-01_S3E,345.31764443593556
2023-01-01_SWS,184.0827714869065
2023-01-01_WDP,102.24460049823307
2023-01-01_ZII,5430.163536818229
2023-01-01_W67,4106.344425252354
2023-01-01_Q62,6129.772895097806
2023-01-01_ICH,704.6238049807758
2023-01-01_NZP,3912.864799458438
2023-01-01_CM6,5190.588822285859
2023-01-01_IJR,2232.68974521278
2023-01-01_AK3,1010.6886915336393
2023-01-01_CW1,1415.2991682465822
2023-01-01_P8U,2938.978671111166
2023-01-01_KHT,4010.5925271554997
2023-01-01_033,2067.736421692999
2023-01-01_6E0,2219.0311542641093
2023-01-01_2EW,4194.44036831105
2023-01-01_9RF,981.6446682923254
2023-01-01_K75,3806.8091596066783
2023-01-01_UAJ,986.8508098206332
2023-01-01_PCE,441.3993134376274
2023-01-01_OF0,1661.44053248698
2023-01-01_2UV,2532.7866123149056
2023-01-01_PRZ,571.1907858330133
2023-01-01_L15,828.6767062139168
2023-01-01_2YA,9674.027585254478
2023-01-01_214,4542.408838701264
2023-01-01_4V8,634.8769481309182
2023-01-01_CS1,406.7699153183152
2023-01-01_KY2,657.4471275550236
2023-01-01_5SM,757.9634741310587
2023-01-01_3T2,1083.7745704265815
2023-01-01_UM6,5700.863444641695
2023-01-01_WMZ,4568.882296939217
2023-01-01_WO7,5041.902140777937
2023-01-01_VEO,3796.894714084479
2023-01-01_TCL,1794.4159354784288
2023-01-01_AZV,5913.2423275695755
2023-01-01_TV1,3223.7835087633944
2023-01-01_BJM,6413.655567178777
2023-01-01_IJC,12907.72533831314
2023-01-01_GIE,1393.1099743858797
2023-01-01_NSN,5373.714279183138
2023-01-01_3Y4,544.323869307473
2023-01-01_PWO,1183.685264574218
2023-01-01_52H,1182.274855028772
2023-01-01_0ZP,1039.3827724855496
2023-01-01_9IV,389.11050781304135
2023-01-01_E6L,7334.707559976192
2023-01-01_CET,14746.386173481147
2023-01-01_O5P,28515.772594703958
2023-01-01_X6B,2217.1492875558156
2023-01-01_M36,35608.04939154259
2023-01-01_6TL,869.9138238118311
2023-01-01_UC4,1537.4240737534763
2023-01-01_GMD,50524.873392135
2023-01-01_PUW,1308.9067698617441
2023-01-01_KEC,4475.226630598298
2023-01-01_ZSR,3127.2021556154777
2023-01-01_4AH,1813.6302066628327
2023-01-01_8XN,3060.9837033238523
2023-01-01_ESA,8618.72461392865
2023-01-01_HXV,5083.512782544104
2023-01-01_I8O,8847.271659828823
2023-01-01_H2L,2601.31337500714
2023-01-01_XL2,3346.945786589282
2023-01-01_K4X,3580.8097804193217
2023-01-01_REW,7078.72692020885
2023-01-01_26J,3413.2832749307004
2023-01-01_I7J,2080.9841394598525
2023-01-01_TO8,1171.0281598483255
2023-01-01_ANI,2393.0794858235495
2023-01-01_GUQ,1809.3807318338356
2023-01-01_W06,1509.218716824437
2023-01-01_TGW,2290.146737625238
2023-01-01_BE1,3421.8940239091953
2023-01-01_VMM,6889.5029611521395
2023-01-01_VBL,696.3168927953137
2023-01-01_Z76,2520.651656036313
2023-01-01_QL3,809.7639641991216
2023-01-01_0TR,827.6231358804952
2023-01-01_N6I,15744.926752003123
2023-01-01_NEG,1663.6214187550072
2023-01-01_48S,852.4790413443678
2023-01-01_0JU,4335.6062527727745
2023-01-01_2T1,7304.317538475149
2023-01-01_VTE,8543.156512564081
2023-01-01_C5E,8115.951284822763
2023-01-01_94K,2487.0609675294186
2023-01-01_OE1,3531.0412442704564
2023-01-01_V2R,4999.736542465592
2023-01-01_K2M,3652.9216826343522
2023-01-01_T5V,3084.8585366595685
2023-01-01_ARC,2248.465337535895
2023-01-01_X3Q,4612.122899118009
2023-01-01_HN1,268.3107419854129
2023-01-01_4EG,4356.942413847736
2023-01-01_WNT,1154.7736286451557
2023-01-01_I10,6291.1366287245755
2023-01-01_T16,2605.5951769178487
2023-01-01_PD6,7395.418034773619
2023-01-01_FTX,1298.550222394399
2023-01-01_MBB,2301.8792802460166
2023-01-01_MX8,4048.480708471903
2023-01-01_MPO,2122.933068071814
2023-01-01_4RW,2817.9575290822604
2023-01-01_X2X,4975.00315214622
2023-01-01_RVB,1288.4641340687906
2023-01-01_488,1791.100295349413
2023-01-01_DS2,2966.244051802405
2023-01-01_92P,26.540118502557423
2023-01-01_YJK,127.87351341692755
2023-01-01_BL1,1644.112781059429
2023-01-01_PEA,1572.936719229454
2023-01-01_T29,1192.4161344883664
2023-01-01_56W,8975.546977596605
2023-01-01_2AC,1386.59649002845
2023-01-01_J52,5392.761992956325
2023-01-01_KBV,42924.6257884237
2023-01-01_BJ5,98.18751463255683
2023-01-01_VV4,15.498746241891668
2023-01-01_034,5356.299089795276
2023-01-01_4MO,513.7752699598663
2023-01-01_VTP,2047.833712443945
2023-01-01_RPX,1428.5342503320012
2023-01-01_YAQ,2400.407813472781
2023-01-01_B5A,6279.056138890949
2023-01-01_CQT,39340.071887927785
2023-01-01_GW7,4745.740926477234
2023-01-01_2SG,1584.8338451463665
2023-01-01_959,3195.1503303193535
2023-01-01_XXI,899.4851476206566
2023-01-01_6FB,806.1295508816992
2023-01-01_9LN,211.2063609529181
2023-01-01_4CZ,8769.670666044929
2023-01-01_V2P,1066.1069966178545
2023-01-01_N9K,415.91108550513053
2023-01-01_P6E,88.03140208955286
2023-01-01_BDC,57.85645155381669
2023-01-01_W14,204.86585107199306
2023-02-01_1J7,132.46786145933413
2023-02-01_O2O,28.880381664013036
2023-02-01_NZV,24.969223342513263
2023-02-01_8QR,44.57013854693127
2023-02-01_L58,19.460059596254265
2023-02-01_UMC,120.10186230000375
2023-02-01_FK3,420.35658141781033
2023-02-01_I1K,133.8780278456948
2023-02-01_KY6,3250.0548837494043
2023-02-01_V8D,316.1623900976485
2023-02-01_EK4,598.786733170496
2023-02-01_357,154.02068416270893
2023-02-01_O7B,351.29703805996814
2023-02-01_RYX,365.4074655288596
2023-02-01_TEP,1282.5224503680613
2023-02-01_CUF,653.9342538269206
2023-02-01_4UY,91.26163812374766
2023-02-01_EQX,115.87461130457568
2023-02-01_I9K,383.8357029586338
2023-02-01_FA8,433.3986909810004
2023-02-01_EPD,932.3862832984815
2023-02-01_VML,54.81772775739452
2023-02-01_GV0,750.5571370693687
2023-02-01_MNO,31.95842033966575
2023-02-01_5KB,372.97183621716533
2023-02-01_6WR,411.8809432973377
2023-02-01_BRZ,1191.603971890096
2023-02-01_BUY,446.4709861599371
2023-02-01_C3A,428.94854603529
2023-02-01_276,151.38084924983872
2023-02-01_IFB,217.91661998306375
2023-02-01_1PW,7481.939057393225
2023-02-01_6UW,3679.956231145526
2023-02-01_RR1,3062.2505891841574
2023-02-01_XTG,11703.250955326223
2023-02-01_JXV,244.284399129639
2023-02-01_OD3,670.4114766234013
2023-02-01_YTV,3435.3800793309247
2023-02-01_Z2T,2680.071356924931
2023-02-01_GOJ,5289.110474326495
2023-02-01_8X9,4288.18493037904
2023-02-01_R83,5993.084274496485
2023-02-01_XIG,923.1609066685319
2023-02-01_CSD,2456.8444970905816
2023-02-01_30R,1051.0977689200115
2023-02-01_OOY,299.80725886251764
2023-02-01_JCN,7564.582491001629
2023-02-01_G10,474.54897053396274
2023-02-01_MM6,55.72479021077261
2023-02-01_NT4,924.0700908021274
2023-02-01_IOR,54.82713715667981
2023-02-01_J9C,126.34672145447969
2023-02-01_VI4,720.5442787759611
2023-02-01_8WZ,50.54400138239252
2023-02-01_FYB,1859.6318796462785
2023-02-01_5GK,200.97721327885597
2023-02-01_QQJ,32.43130827987001
2023-02-01_E9M,54.03780830091647
2023-02-01_F77,302.90549736569886
2023-02-01_JX6,2853.779595006762
2023-02-01_HW6,41.086951541935974
2023-02-01_30I,50.59111098921998
2023-02-01_CWQ,648.083413973859
2023-02-01_4IM,31.695289926236338
2023-02-01_59A,42.29071107171075
2023-02-01_BZ0,70.08584403262796
2023-02-01_5S5,22.68496529673445
2023-02-01_MK9,543.0021851718841
2023-02-01_JCW,14789.372853642963
2023-02-01_34L,85.2747680380616
2023-02-01_EBP,97.59232380157454
2023-02-01_V4D,334.5454374576373
2023-02-01_3KU,2182.8259688952626
2023-02-01_BNR,160.43248733787
2023-02-01_VGQ,501.08133286230645
2023-02-01_B3W,730.1366396517525
2023-02-01_HOX,73.22441732139984
2023-02-01_9WY,1171.7089514876575
2023-02-01_N7J,4634.354614254425
2023-02-01_4YU,382.12585389180595
2023-02-01_JD3,6723.060422957599
2023-02-01_RF2,523.0080855703807
2023-02-01_FBH,3959.06886091917
2023-02-01_P4J,2996.107524789073
2023-02-01_QV8,502.18508774486577
2023-02-01_SH9,19403.616417634632
2023-02-01_DBV,636.2136092837674
2023-02-01_3NQ,631.4135314420231
2023-02-01_651,1351.7042951437984
2023-02-01_HOC,1439.8269011798727
2023-02-01_3W6,4108.067620481362
2023-02-01_EIZ,643.6985018488326
2023-02-01_87K,844.2090481414751
2023-02-01_289,398.7511463174377
2023-02-01_XRB,1362.080946351043
2023-02-01_BKJ,1919.395803539629
2023-02-01_T91,1278.4855656797051
2023-02-01_NVE,4225.757529053619
2023-02-01_CJP,1666.0164726808616
2023-02-01_5U5,6312.799460875079
2023-02-01_BPW,3702.0579081189003
2023-02-01_GKH,1237.754129703883
2023-02-01_XOK,1913.5573395425154
2023-02-01_72S,710.1781822531208
2023-02-01_4PO,23702.351437100675
2023-02-01_5PK,1348.6525529010883
2023-02-01_5WG,363.8913578836293
2023-02-01_J9O,416.06195672709356
2023-02-01_6DU,401.15131444769247
2023-02-01_MIH,5672.474226620988
2023-02-01_DSX,196.65797168929714
2023-02-01_F7I,551.113486912509
2023-02-01_OYD,139.6700196263873
2023-02-01_P3G,4607.17440710067
2023-02-01_B3D,14533.38337955569
2023-02-01_B61,16561.713814076513
2023-02-01_8E0,854.9110739062739
2023-02-01_7NG,824.0890680544271
2023-02-01_222,3781.4871792583763
2023-02-01_1TE,516.893261561125
2023-02-01_CYD,1597.2583238480709
2023-02-01_GN3,2247.1006023262917
2023-02-01_11W,1406.1954489544544
2023-02-01_4SH,5073.745851082544
2023-02-01_3NS,284.5379199392879
2023-02-01_W80,29.768698825821
2023-02-01_OTS,697.1993364058035
2023-02-01_25G,2202.979063544329
2023-02-01_XUL,218.26644658116527
2023-02-01_Z5T,194.47522269925597
2023-02-01_56P,1155.5721659747828
2023-02-01_WIX,3734.9649723474736
2023-02-01_TPX,134.62182266240941
2023-02-01_F30,1640.476485996369
2023-02-01_OUG,567.7099074099124
2023-02-01_APN,125.703769671221
2023-02-01_WRR,603.7353237648421
2023-02-01_K5Q,551.436210601347
2023-02-01_D68,1521.7854372017944
2023-02-01_2P1,5642.024313616297
2023-02-01_B65,3202.6911860111586
2023-02-01_EFN,211.84703878307346
2023-02-01_ROF,77.05177448146434
2023-02-01_1EJ,5627.546068820515
2023-02-01_H1M,11326.41642056971
2023-02-01_B9M,80.82258231834365
2023-02-01_1I8,192.41859041560065
2023-02-01_JP8,10989.556610249136
2023-02-01_2PZ,13256.355658544433
2023-02-01_KQC,12199.90319992345
2023-02-01_Z4A,66.07950243431156
2023-02-01_CRS,432.9158993185714
2023-02-01_5ZC,7804.13870161109
2023-02-01_5MR,184.34067843292337
2023-02-01_18L,12268.781085678807
2023-02-01_VAU,5813.351133777811
2023-02-01_1TQ,60.79486681490101
2023-02-01_745,8254.21390273707
2023-02-01_FBN,2918.1600450656506
2023-02-01_K71,678.7129403767069
2023-02-01_WGP,1909.780547343337
2023-02-01_Z1H,3852.8893417466215
2023-02-01_KDO,3459.8055098448935
2023-02-01_YDH,548.6341711433655
2023-02-01_5KJ,7956.292965732398
2023-02-01_EMR,1566.4917129701194
2023-02-01_003,386.47844858658357
2023-02-01_SYW,2097.538755551529
2023-02-01_BRP,14898.163723965668
2023-02-01_YLE,505.8297668991454
2023-02-01_J4R,1959.5511312155543
2023-02-01_KN2,154.00809449599396
2023-02-01_Y5A,9937.025884113316
2023-02-01_856,2574.2948952811857
2023-02-01_FKG,262.41797720838144
2023-02-01_VA1,974.7793874680756
2023-02-01_1EX,2376.36663879802
2023-02-01_SAD,930.0084899652852
2023-02-01_182,444.072119760027
2023-02-01_0Y9,474.92181299168
2023-02-01_B45,3393.188141411566
2023-02-01_DMX,629.6357298067724
2023-02-01_A8Q,2745.095032883729
2023-02-01_BHE,370.64143604954114
2023-02-01_45E,184.9620200052666
2023-02-01_W7F,4125.754580911249
2023-02-01_XKD,5278.997098111745
2023-02-01_TVC,10173.569381249119
2023-02-01_FSR,1163.109681514626
2023-02-01_ZXY,2813.2899994187956
2023-02-01_3XF,4839.644066761519
2023-02-01_VEF,167.4942364779666
2023-02-01_47F,368.17674981047423
2023-02-01_495,320.18041788852577
2023-02-01_HID,4251.330011928472
2023-02-01_43B,267.9012481401639
2023-02-01_EHY,3401.642306762052
2023-02-01_VTD,1397.8871501329525
2023-02-01_KA0,565.4649925992436
2023-02-01_MDL,888.9229255109072
2023-02-01_C4L,406.0176767858009
2023-02-01_WDG,2061.9593247985053
2023-02-01_TXU,4346.127554397902
2023-02-01_R2F,1117.8502264858764
2023-02-01_GTH,1077.5316724936235
2023-02-01_8PU,2437.664259578698
2023-02-01_AOH,1786.8154042699962
2023-02-01_RM4,517.5840858607947
2023-02-01_PBR,14931.423429202214
2023-02-01_NWM,352.5232023967347
2023-02-01_TGR,327.2250012736804
2023-02-01_969,624.7083288751832
2023-02-01_6A9,259.925183304289
2023-02-01_H5M,1694.465169875916
2023-02-01_9IN,5819.112539712143
2023-02-01_Q70,8389.548270238754
2023-02-01_VVQ,7406.378759160905
2023-02-01_B8A,32.394259972536126
2023-02-01_V6N,437.9203723912301
2023-02-01_0YY,163.25567335711452
2023-02-01_XN6,328.86351837551314
2023-02-01_PQF,1562.6375031528423
2023-02-01_193,24.845283689420217
2023-02-01_LHY,60.25496487879493
2023-02-01_WQO,140.60957199708992
2023-02-01_WQR,262.269465159428
2023-02-01_NEB,61.76856169889665
2023-02-01_0WC,24.950202913395756
2023-02-01_7EJ,345.74967636786226
2023-02-01_YX9,131.77210809146513
2023-02-01_1VL,78.1680578895244
2023-02-01_AOW,246.4379042021102
2023-02-01_1EB,519.0510056478503
2023-02-01_Q5M,226.24092688555197
2023-02-01_BI7,232.7694711691189
2023-02-01_V5L,38.38229696095952
2023-02-01_0CM,31.255239342868567
2023-02-01_UCE,310.0855411396976
2023-02-01_6VM,215.12304824345463
2023-02-01_BC6,3029.5039254606354
2023-02-01_KAX,71.62210264799893
2023-02-01_DRI,147.93545653871024
2023-02-01_IAM,4902.895759428317
2023-02-01_1AA,356.11766948594874
2023-02-01_A1R,1439.6712594505116
2023-02-01_9P6,598.520852213558
2023-02-01_W68,2187.2288405544077
2023-02-01_I6E,93.4244287424313
2023-02-01_AGN,2868.1244825721596
2023-02-01_JFA,4668.86160396729
2023-02-01_9MC,218.00338387238844
2023-02-01_NXN,754.6580403134639
2023-02-01_B34,67.56397213007824
2023-02-01_0GU,90.84348541156575
2023-02-01_XM1,8526.798265689957
2023-02-01_BUH,4441.856216660743
2023-02-01_Y1C,11044.897094337468
2023-02-01_294,8277.81717288705
2023-02-01_ZIK,10990.495262942184
2023-02-01_HZ1,122.58061061845883
2023-02-01_N6O,47.9292430530983
2023-02-01_K6N,8361.446111935824
2023-02-01_QTM,10495.217012483075
2023-02-01_G1F,2525.1736734200535
2023-02-01_SSM,4574.288569807622
2023-02-01_OWM,100.07112692057102
2023-02-01_H2M,40.988079526210164
2023-02-01_SZ5,1057.553079263881
2023-02-01_700,3948.0831668889296
2023-02-01_6HE,1168.2364067951455
2023-02-01_TMT,8680.819926584729
2023-02-01_VZD,255.91266557405515
2023-02-01_T2H,633.5146023772539
2023-02-01_19G,2958.6788280658375
2023-02-01_12Q,526.8258119534138
2023-02-01_APM,30.75525725285875
2023-02-01_DF2,88.74835967964194
2023-02-01_BZL,19.02033299859895
2023-02-01_EVR,240.03474884882456
2023-02-01_VS0,898.9264560479353
2023-02-01_MBC,1649.736437141779
2023-02-01_EOE,116.2018012485559
2023-02-01_I8D,2326.77168250469
2023-02-01_X3T,1822.1039226728753
2023-02-01_L6F,2506.043600586357
2023-02-01_TFW,1250.4564581879802
2023-02-01_WVV,1263.730866600073
2023-02-01_23N,1243.3668332245638
2023-02-01_4WI,12278.198777084219
2023-02-01_KO0,4774.515366092921
2023-02-01_0S9,1619.4822117958747
2023-02-01_09U,662.8936004353509
2023-02-01_OM7,1966.619786303586
2023-02-01_I9U,1812.9899594534015
2023-02-01_RDK,1101.1973234102425
2023-02-01_S3E,637.6836537226266
2023-02-01_SWS,381.74747700005037
2023-02-01_WDP,355.82055314910815
2023-02-01_ZII,11982.45408659519
2023-02-01_W67,8203.740248254757
2023-02-01_Q62,12266.223423243624
2023-02-01_ICH,1365.9463748289236
